C_Pt [M],C_Rh [M],q_Rh [mol Rh/mol ddFc]
0.0032562814070351766,0.0018000000000000002,0.0014477914848686428
0.0033015075376884428,0.0018000000000000002,0.0014372691622709522
0.003346733668341709,0.0018000000000000002,0.0014268986852805422
0.0033919597989949756,0.0018000000000000002,0.0014166767905617026
0.003437185929648242,0.0018000000000000002,0.0014066003076240274
0.003482412060301508,0.0018000000000000002,0.0013966661555438024
0.0035276381909547746,0.0018000000000000002,0.0013868713398233487
0.003572864321608041,0.0018000000000000002,0.0013772129493816023
0.0036180904522613074,0.0018000000000000002,0.001367688153669568
0.0036633165829145736,0.0018000000000000002,0.0013582941999046535
0.00370854271356784,0.0018000000000000002,0.0013490284104181957
0.0037537688442211064,0.0018000000000000002,0.0013398881801108204
0.0037989949748743726,0.0018000000000000002,0.0013308709740105528
0.003844221105527639,0.0018000000000000002,0.0013219743249288664
0.0038894472361809054,0.0018000000000000002,0.0013131958312101225
0.003934673366834171,0.0018000000000000002,0.0013045331545700884
0.003979899497487438,0.0018000000000000002,0.0012959840180194419
0.0040251256281407044,0.0018000000000000002,0.001287546203868398
0.00407035175879397,0.0018000000000000002,0.0012792175518087754
0.004115577889447237,0.0018000000000000002,0.0012709959570700242
0.0041608040201005034,0.0018000000000000002,0.0012628793686459087
0.004206030150753769,0.0018000000000000002,0.0012548657875887034
0.004251256281407036,0.0018000000000000002,0.0012469532653679252
0.0042964824120603025,0.0018000000000000002,0.0012391399022907718
0.004341708542713568,0.0018000000000000002,0.0012314238459815727
0.004386934673366835,0.0018000000000000002,0.0012238032899177004
0.0044321608040201015,0.0018000000000000002,0.0012162764720195093
0.004477386934673368,0.0018000000000000002,0.0012088416732919905
0.004522613065326634,0.0018000000000000002,0.0012014972165159436
0.0045678391959799005,0.0018000000000000002,0.0011942414649865716
0.004613065326633167,0.0018000000000000002,0.0011870728212975074
0.004658291457286433,0.0018000000000000002,0.0011799897261683724
0.0047035175879396995,0.0018000000000000002,0.0011729906573140617
0.004748743718592966,0.0018000000000000002,0.0011660741283540327
0.004793969849246232,0.0018000000000000002,0.0011592386877599557
0.0048391959798994985,0.0018000000000000002,0.0011524829178401609
0.004884422110552765,0.0018000000000000002,0.0011458054337593914
0.004929648241206031,0.0018000000000000002,0.0011392048825924362
0.0049748743718592975,0.0018000000000000002,0.001132679942410286
0.005020100502512564,0.0018000000000000002,0.0011262293213975144
0.00506532663316583,0.0018000000000000002,0.00111985175699965
0.0051105527638190965,0.0018000000000000002,0.0011135460150993512
0.005155778894472363,0.0018000000000000002,0.0011073108892202606
0.005201005025125629,0.0018000000000000002,0.0011011451997574584
0.0052462311557788955,0.0018000000000000002,0.001095047793233479
0.005291457286432162,0.0018000000000000002,0.0010890175415789163
0.005336683417085428,0.0018000000000000002,0.0010830533414366624
0.0053819095477386945,0.0018000000000000002,0.001077154113488887
0.005427135678391961,0.0018000000000000002,0.0010713188018058935
0.005472361809045227,0.0018000000000000002,0.0010655463732160242
0.0055175879396984935,0.0018000000000000002,0.0010598358166958267
0.00556281407035176,0.0018000000000000002,0.0010541861427797276
0.005608040201005026,0.0018000000000000002,0.0010485963829884844
0.0056532663316582925,0.0018000000000000002,0.001043065589275726
0.005698492462311559,0.0018000000000000002,0.0010375928334919184
0.005743718592964825,0.0018000000000000002,0.0010321772068651136
0.0057889447236180915,0.0018000000000000002,0.0010268178194978782
0.005834170854271358,0.0018000000000000002,0.001021513799879813
0.005879396984924624,0.0018000000000000002,0.0010162642944151017
0.0059246231155778905,0.0018000000000000002,0.0010110684669645553
0.005969849246231157,0.0018000000000000002,0.0010059254984016305
0.006015075376884423,0.0018000000000000002,0.0010008345861819321
0.0060603015075376895,0.0018000000000000002,0.0009957949439257207
0.006105527638190956,0.0018000000000000002,0.000990805801012971
0.006150753768844222,0.0018000000000000002,0.0009858664021905423
0.0061959798994974885,0.0018000000000000002,0.000980976007191042
0.006241206030150755,0.0018000000000000002,0.0009761338903629734
0.006286432160804021,0.0018000000000000002,0.0009713393403117889
0.0063316582914572875,0.0018000000000000002,0.0009665916595514644
0.006376884422110554,0.0018000000000000002,0.0009618901641662453
0.00642211055276382,0.0018000000000000002,0.0009572341834822159
0.0064673366834170866,0.0018000000000000002,0.0009526230597483602
0.006512562814070353,0.0018000000000000002,0.0009480561478267978
0.006557788944723619,0.0018000000000000002,0.0009435328148918873
0.0066030150753768856,0.0018000000000000002,0.0009390524401379018
0.006648241206030152,0.0018000000000000002,0.0009346144144949951
0.006693467336683418,0.0018000000000000002,0.0009302181403531821
0.006738693467336685,0.0018000000000000002,0.0009258630312940756
0.006783919597989951,0.0018000000000000002,0.0009215485118301209
0.006829145728643217,0.0018000000000000002,0.0009172740171510897
0.006874371859296484,0.0018000000000000002,0.0009130389928775953
0.00691959798994975,0.0018000000000000002,0.000908842894821405
0.006964824120603016,0.0018000000000000002,0.0009046851887523317
0.007010050251256283,0.0018000000000000002,0.0009005653501714941
0.007055276381909549,0.0018000000000000002,0.0008964828640907456
0.007100502512562815,0.0018000000000000002,0.0008924372248180732
0.007145728643216082,0.0018000000000000002,0.0008884279357487836
0.007190954773869348,0.0018000000000000002,0.0008844545091622905
0.007236180904522615,0.0018000000000000002,0.000880516466024332
0.007281407035175881,0.0018000000000000002,0.0008766133357944486
0.007326633165829147,0.0018000000000000002,0.0008727446562385573
0.007371859296482414,0.0018000000000000002,0.0008689099732464692
0.00741708542713568,0.0018000000000000002,0.0008651088406541947
0.007462311557788946,0.0018000000000000002,0.0008613408200708939
0.007507537688442213,0.0018000000000000002,0.0008576054807103293
0.007552763819095479,0.0018000000000000002,0.0008539023992266844
0.007597989949748745,0.0018000000000000002,0.0008502311595546191
0.007643216080402012,0.0018000000000000002,0.0008465913527534311
0.007688442211055278,0.0018000000000000002,0.0008429825768552063
0.007733668341708544,0.0018000000000000002,0.000839404436716833
0.007778894472361811,0.0018000000000000002,0.0008358565438757718
0.007824120603015077,0.0018000000000000002,0.0008323385164094663
0.007869346733668342,0.0018000000000000002,0.0008288499787982893
0.007914572864321609,0.0018000000000000002,0.0008253905617919215
0.007959798994974876,0.0018000000000000002,0.0008219599022790635
0.008005025125628142,0.0018000000000000002,0.0008185576431603812
0.008050251256281409,0.0018000000000000002,0.000815183433224596
0.008095477386934676,0.0018000000000000002,0.0008118369270276255
0.00814070351758794,0.0018000000000000002,0.000808517784774689
0.008185929648241207,0.0018000000000000002,0.0008052256722052951
0.008231155778894474,0.0018000000000000002,0.0008019602604810253
0.00827638190954774,0.0018000000000000002,0.0007987212260760381
0.008321608040201007,0.0018000000000000002,0.0007955082506702164
0.008366834170854274,0.0018000000000000002,0.0007923210210448821
0.008412060301507538,0.0018000000000000002,0.0007891592289810097
0.008457286432160805,0.0018000000000000002,0.0007860225711598649
0.008502512562814072,0.0018000000000000002,0.0007829107490660052
0.008547738693467338,0.0018000000000000002,0.0007798234688925755
0.008592964824120605,0.0018000000000000002,0.0007767604414488338
0.008638190954773872,0.0018000000000000002,0.0007737213820698499
0.008683417085427136,0.0018000000000000002,0.0007707060105283148
0.008728643216080403,0.0018000000000000002,0.0007677140509484028
0.00877386934673367,0.0018000000000000002,0.0007647452317216354
0.008819095477386936,0.0018000000000000002,0.0007617992854246874
0.008864321608040203,0.0018000000000000002,0.0007588759487390857
0.00890954773869347,0.0018000000000000002,0.0007559749623727508
0.008954773869346736,0.0018000000000000002,0.0007530960709833307
0.009000000000000001,0.0018000000000000002,0.0007502390231032796
0.0,0.0018010050251256284,0.0030619402358557472
4.522613065326634e-05,0.0018010050251256284,0.0030152797360765747
9.045226130653268e-05,0.0018010050251256284,0.002970019996591051
0.000135678391959799,0.0018010050251256284,0.00292609887340808
0.00018090452261306536,0.0018010050251256284,0.0028834578449482592
0.00022613065326633171,0.0018010050251256284,0.0028420417518941754
0.000271356783919598,0.0018010050251256284,0.0028017985591429584
0.00031658291457286437,0.0018010050251256284,0.0027626791377009033
0.0003618090452261307,0.0018010050251256284,0.0027246370645979553
0.0004070351758793971,0.0018010050251256284,0.002687628439108706
0.00045226130653266343,0.0018010050251256284,0.0026516117137502515
0.0004974874371859297,0.0018010050251256284,0.002616547538689075
0.000542713567839196,0.0018010050251256284,0.0025823986183319296
0.0005879396984924624,0.0018010050251256284,0.0025491295790019608
0.0006331658291457287,0.0018010050251256284,0.002516706846713099
0.0006783919597989951,0.0018010050251256284,0.0024850985341549384
0.0007236180904522614,0.0018010050251256284,0.002454274336088377
0.0007688442211055277,0.0018010050251256284,0.0024242054324307254
0.0008140703517587941,0.0018010050251256284,0.0023948643983787766
0.0008592964824120604,0.0018010050251256284,0.002366225120980715
0.0009045226130653269,0.0018010050251256284,0.002338262721623385
0.0009497487437185932,0.0018010050251256284,0.002310953483951326
0.0009949748743718595,0.0018010050251256284,0.002284274786778615
0.0010402010050251259,0.0018010050251256284,0.002258205041594656
0.001085427135678392,0.0018010050251256284,0.0022327236343010455
0.0011306532663316585,0.0018010050251256284,0.002207810870849044
0.0011758793969849249,0.0018010050251256284,0.002183447926476353
0.0012211055276381913,0.0018010050251256284,0.002159616798268209
0.0012663316582914575,0.0018010050251256284,0.0021363002607915522
0.0013115577889447239,0.0018010050251256284,0.002113481824572499
0.0013567839195979903,0.0018010050251256284,0.00209114569720678
0.0014020100502512565,0.0018010050251256284,0.0020692767469103843
0.0014472361809045229,0.0018010050251256284,0.0020478604683336395
0.0014924623115577893,0.0018010050251256284,0.0020268829504764122
0.0015376884422110555,0.0018010050251256284,0.0020063308465553056
0.0015829145728643219,0.0018010050251256284,0.0019861913456856862
0.0016281407035175883,0.0018010050251256284,0.0019664521462522985
0.0016733668341708545,0.0018010050251256284,0.001947101430852139
0.001718592964824121,0.0018010050251256284,0.0019281278427023514
0.0017638190954773873,0.0018010050251256284,0.0019095204634141769
0.0018090452261306537,0.0018010050251256284,0.0018912687920415554
0.00185427135678392,0.0018010050251256284,0.0018733627253199022
0.0018994974874371863,0.0018010050251256284,0.0018557925390169214
0.0019447236180904527,0.0018010050251256284,0.001838548870323131
0.001989949748743719,0.0018010050251256284,0.0018216227012150905
0.002035175879396985,0.0018010050251256284,0.0018050053427292204
0.0020804020100502517,0.0018010050251256284,0.001788688420088593
0.002125628140703518,0.0018010050251256284,0.0017726638586292043
0.002170854271356784,0.0018010050251256284,0.001756923870476033
0.0022160804020100507,0.0018010050251256284,0.0017414609419226911
0.002261306532663317,0.0018010050251256284,0.0017262678214717082
0.0023065326633165835,0.0018010050251256284,0.0017113375084954379
0.0023517587939698497,0.0018010050251256284,0.0016966632424803482
0.002396984924623116,0.0018010050251256284,0.001682238492819969
0.0024422110552763826,0.0018010050251256284,0.0016680569491241226
0.0024874371859296487,0.0018010050251256284,0.0016541125120142254
0.002532663316582915,0.0018010050251256284,0.001640399284376453
0.0025778894472361816,0.0018010050251256284,0.0016269115630464133
0.0026231155778894477,0.0018010050251256284,0.0016136438309007001
0.002668341708542714,0.0018010050251256284,0.0016005907493322822
0.0027135678391959806,0.0018010050251256284,0.0015877471510881713
0.0027587939698492468,0.0018010050251256284,0.0015751080334491794
0.002804020100502513,0.0018010050251256284,0.0015626685517328564
0.0028492462311557796,0.0018010050251256284,0.0015504240131018804
0.0028944723618090458,0.0018010050251256284,0.001538369870661276
0.002939698492462312,0.0018010050251256284,0.0015265017178288627
0.0029849246231155786,0.0018010050251256284,0.0015148152829642955
0.0030301507537688448,0.0018010050251256284,0.0015033064242429388
0.003075376884422111,0.0018010050251256284,0.0014919711247616554
0.0031206030150753776,0.0018010050251256284,0.0014808054878643585
0.0031658291457286438,0.0018010050251256284,0.0014698057326759017
0.00321105527638191,0.0018010050251256284,0.0014589681898335531
0.0032562814070351766,0.0018010050251256284,0.0014482892974059286
0.0033015075376884428,0.0018010050251256284,0.001437765596989852
0.003346733668341709,0.0018010050251256284,0.0014273937299761547
0.0033919597989949756,0.0018010050251256284,0.0014171704339759473
0.003437185929648242,0.0018010050251256284,0.0014070925393993728
0.003482412060301508,0.0018010050251256284,0.0013971569661793061
0.0035276381909547746,0.0018010050251256284,0.0013873607206328856
0.003572864321608041,0.0018010050251256284,0.0013777008924541587
0.0036180904522613074,0.0018010050251256284,0.0013681746518314944
0.0036633165829145736,0.0018010050251256284,0.0013587792466837672
0.00370854271356784,0.0018010050251256284,0.0013495120000096403
0.0037537688442211064,0.0018010050251256284,0.0013403703073445853
0.0037989949748743726,0.0018010050251256284,0.0013313516343205667
0.003844221105527639,0.0018010050251256284,0.0013224535143235804
0.0038894472361809054,0.0018010050251256284,0.001313673546244512
0.003934673366834171,0.0018010050251256284,0.0013050093923189917
0.003979899497487438,0.0018010050251256284,0.0012964587760521727
0.0040251256281407044,0.0018010050251256284,0.0012880194802245642
0.00407035175879397,0.0018010050251256284,0.0012796893449752425
0.004115577889447237,0.0018010050251256284,0.001271466265958967
0.0041608040201005034,0.0018010050251256284,0.0012633481925738953
0.004206030150753769,0.0018010050251256284,0.0012553331262567578
0.004251256281407036,0.0018010050251256284,0.0012474191188425246
0.0042964824120603025,0.0018010050251256284,0.0012396042709857259
0.004341708542713568,0.0018010050251256284,0.001231886730640746
0.004386934673366835,0.0018010050251256284,0.0012242646915985335
0.0044321608040201015,0.0018010050251256284,0.0012167363920773024
0.004477386934673368,0.0018010050251256284,0.0012093001133649086
0.004522613065326634,0.0018010050251256284,0.0012019541785107102
0.0045678391959799005,0.0018010050251256284,0.0011946969510648186
0.004613065326633167,0.0018010050251256284,0.001187526833862747
0.004658291457286433,0.0018010050251256284,0.0011804422678535634
0.0047035175879396995,0.0018010050251256284,0.0011734417309697404
0.004748743718592966,0.0018010050251256284,0.0011665237370369818
0.004793969849246232,0.0018010050251256284,0.001159686834722387
0.0048391959798994985,0.0018010050251256284,0.001152929606519385
0.004884422110552765,0.0018010050251256284,0.0011462506677679543
0.004929648241206031,0.0018010050251256284,0.0011396486657086985
0.0049748743718592975,0.0018010050251256284,0.0011331222785694252
0.005020100502512564,0.0018010050251256284,0.0011266702146829324
0.00506532663316583,0.0018010050251256284,0.0011202912116347623
0.0051105527638190965,0.0018010050251256284,0.0011139840354397448
0.005155778894472363,0.0018010050251256284,0.0011077474797462031
0.005201005025125629,0.0018010050251256284,0.0011015803650667377
0.0052462311557788955,0.0018010050251256284,0.0010954815380345656
0.005291457286432162,0.0018010050251256284,0.0010894498706844273
0.005336683417085428,0.0018010050251256284,0.001083484259757117
0.0053819095477386945,0.0018010050251256284,0.0010775836260267396
0.005427135678391961,0.0018010050251256284,0.0010717469136498309
0.005472361809045227,0.0018010050251256284,0.0010659730895355166
0.0055175879396984935,0.0018010050251256284,0.0010602611427359206
0.00556281407035176,0.0018010050251256284,0.001054610083856068
0.005608040201005026,0.0018010050251256284,0.0010490189444825597
0.0056532663316582925,0.0018010050251256284,0.0010434867766303234
0.005698492462311559,0.0018010050251256284,0.0010380126522067787
0.005743718592964825,0.0018010050251256284,0.0010325956624927819
0.0057889447236180915,0.0018010050251256284,0.0010272349176397371
0.005834170854271358,0.0018010050251256284,0.0010219295461822919
0.005879396984924624,0.0018010050251256284,0.0010166786945660549
0.0059246231155778905,0.0018010050251256284,0.0010114815266898019
0.005969849246231157,0.0018010050251256284,0.0010063372234616465
0.006015075376884423,0.0018010050251256284,0.0010012449823686926
0.0060603015075376895,0.0018010050251256284,0.000996204017059681
0.006105527638190956,0.0018010050251256284,0.0009912135569401842
0.006150753768844222,0.0018010050251256284,0.000986272846779905
0.0061959798994974885,0.0018010050251256284,0.0009813811463316633
0.006241206030150755,0.0018010050251256284,0.0009765377299616653
0.006286432160804021,0.0018010050251256284,0.0009717418862906661
0.0063316582914572875,0.0018010050251256284,0.0009669929178456543
0.006376884422110554,0.0018010050251256284,0.0009622901407217027
0.00642211055276382,0.0018010050251256284,0.0009576328842536357
0.0064673366834170866,0.0018010050251256284,0.000953020490697186
0.006512562814070353,0.0018010050251256284,0.0009484523149193217
0.006557788944723619,0.0018010050251256284,0.000943927724097437
0.0066030150753768856,0.0018010050251256284,0.0009394460974271118
0.006648241206030152,0.0018010050251256284,0.0009350068258381574
0.006693467336683418,0.0018010050251256284,0.0009306093117186741
0.006738693467336685,0.0018010050251256284,0.000926252968646861
0.006783919597989951,0.0018010050251256284,0.0009219372211303222
0.006829145728643217,0.0018010050251256284,0.0009176615043526273
0.006874371859296484,0.0018010050251256284,0.0009134252639268918
0.00691959798994975,0.0018010050251256284,0.0009092279556561513
0.006964824120603016,0.0018010050251256284,0.0009050690453003128
0.007010050251256283,0.0018010050251256284,0.0009009480083494714
0.007055276381909549,0.0018010050251256284,0.0008968643298033945
0.007100502512562815,0.0018010050251256284,0.0008928175039569726
0.007145728643216082,0.0018010050251256284,0.000888807034191455
0.007190954773869348,0.0018010050251256284,0.0008848324327712866
0.007236180904522615,0.0018010050251256284,0.0008808932206463703
0.007281407035175881,0.0018010050251256284,0.0008769889272595894
0.007326633165829147,0.0018010050251256284,0.0008731190903594244
0.007371859296482414,0.0018010050251256284,0.0008692832558175108
0.00741708542713568,0.0018010050251256284,0.0008654809774509836
0.007462311557788946,0.0018010050251256284,0.0008617118168494644
0.007507537688442213,0.0018010050251256284,0.0008579753432065504
0.007552763819095479,0.0018010050251256284,0.0008542711331556674
0.007597989949748745,0.0018010050251256284,0.0008505987706101572
0.007643216080402012,0.0018010050251256284,0.0008469578466074726
0.007688442211055278,0.0018010050251256284,0.0008433479591573549
0.007733668341708544,0.0018010050251256284,0.0008397687130938798
0.007778894472361811,0.0018010050251256284,0.0008362197199312537
0.007824120603015077,0.0018010050251256284,0.0008327005977232511
0.007869346733668342,0.0018010050251256284,0.0008292109709261867
0.007914572864321609,0.0018010050251256284,0.0008257504702653188
0.007959798994974876,0.0018010050251256284,0.0008223187326045835
0.008005025125628142,0.0018010050251256284,0.0008189154008195642
0.008050251256281409,0.0018010050251256284,0.0008155401236736019
0.008095477386934676,0.0018010050251256284,0.0008121925556969574
0.00814070351758794,0.0018010050251256284,0.0008088723570689367
0.008185929648241207,0.0018010050251256284,0.0008055791935028963
0.008231155778894474,0.0018010050251256284,0.0008023127361340464
0.00827638190954774,0.0018010050251256284,0.0007990726614099719
0.008321608040201007,0.0018010050251256284,0.0007958586509837958
0.008366834170854274,0.0018010050251256284,0.0007926703916099112
0.008412060301507538,0.0018010050251256284,0.0007895075750422085
0.008457286432160805,0.0018010050251256284,0.0007863698979347295
0.008502512562814072,0.0018010050251256284,0.0007832570617446825
0.008547738693467338,0.0018010050251256284,0.0007801687726377502
0.008592964824120605,0.0018010050251256284,0.0007771047413956293
0.008638190954773872,0.0018010050251256284,0.0007740646833257407
0.008683417085427136,0.0018010050251256284,0.0007710483181730506
0.008728643216080403,0.0018010050251256284,0.0007680553700339453
0.00877386934673367,0.0018010050251256284,0.0007650855672721041
0.008819095477386936,0.0018010050251256284,0.0007621386424363162
0.008864321608040203,0.0018010050251256284,0.00075921433218019
0.00890954773869347,0.0018010050251256284,0.0007563123771837036
0.008954773869346736,0.0018010050251256284,0.0007534325220765473
0.009000000000000001,0.0018010050251256284,0.0007505745153632114
0.0,0.0018020100502512564,0.003062260945298203
4.522613065326634e-05,0.0018020100502512564,0.0030156163776378737
9.045226130653268e-05,0.0018020100502512564,0.002970371476633961
0.000135678391959799,0.0018020100502512564,0.0029264641736983688
0.00018090452261306536,0.0018020100502512564,0.002883836016715795
0.00022613065326633171,0.0018020100502512564,0.002842431910429761
0.000271356783919598,0.0018020100502512564,0.0028021998788762357
0.00031658291457286437,0.0018020100502512564,0.002763090847710893
0.0003618090452261307,0.0018020100502512564,0.0027250584445132355
0.0004070351758793971,0.0018020100502512564,0.0026880588153590053
0.00045226130653266343,0.0018020100502512564,0.002652050456135412
0.0004974874371859297,0.0018020100502512564,0.0026169940572350254
0.000542713567839196,0.0018020100502512564,0.002582852360406542
0.0005879396984924624,0.0018020100502512564,0.0025495900266665314
0.0006331658291457287,0.0018020100502512564,0.0025171735142877232
0.0006783919597989951,0.0018020100502512564,0.0024855709659782656
0.0007236180904522614,0.0018020100502512564,0.002454752104454248
0.0007688442211055277,0.0018020100502512564,0.00242468813568592
0.0008140703517587941,0.0018020100502512564,0.0023953516591676974
0.0008592964824120604,0.0018020100502512564,0.0023667165846241933
0.0009045226130653269,0.0018020100502512564,0.0023387580546200704
0.0009497487437185932,0.0018020100502512564,0.002311452372591204
0.0009949748743718595,0.0018020100502512564,0.00228477693585921
0.0010402010050251259,0.0018020100502512564,0.002258710173231348
0.001085427135678392,0.0018020100502512564,0.0022332314868237354
0.0011306532663316585,0.0018020100502512564,0.002208321197778117
0.0011758793969849249,0.0018020100502512564,0.0021839604955715248
0.0012211055276381913,0.0018020100502512564,0.0021601313906444214
0.0012663316582914575,0.0018020100502512564,0.0021368166700966077
0.0013115577889447239,0.0018020100502512564,0.002113999856221586
0.0013567839195979903,0.0018020100502512564,0.002091665167669469
0.0014020100502512565,0.0018020100502512564,0.002069797483046058
0.0014472361809045229,0.0018020100502512564,0.0020483823067716607
0.0014924623115577893,0.0018020100502512564,0.0020274057370376552
0.0015376884422110555,0.0018020100502512564,0.0020068544357119485
0.0015829145728643219,0.0018020100502512564,0.0019867156000564373
0.0016281407035175883,0.0018020100502512564,0.001966976936130442
0.0016733668341708545,0.0018020100502512564,0.0019476266337640166
0.001718592964824121,0.0018020100502512564,0.0019286533429940845
0.0017638190954773873,0.0018020100502512564,0.0019100461518646024
0.0018090452261306537,0.0018020100502512564,0.0018917945654995186
0.00185427135678392,0.0018020100502512564,0.0018738884863641926
0.0018994974874371863,0.0018020100502512564,0.001856318195637276
0.0019447236180904527,0.0018020100502512564,0.0018390743356208432
0.001989949748743719,0.0018020100502512564,0.0018221478931218814
0.002035175879396985,0.0018020100502512564,0.0018055301837431297
0.0020804020100502517,0.0018020100502512564,0.0017892128370257426
0.002125628140703518,0.0018020100502512564,0.0017731877823903702
0.002170854271356784,0.0018020100502512564,0.0017574472358270394
0.0022160804020100507,0.0018020100502512564,0.0017419836872877236
0.002261306532663317,0.0018020100502512564,0.0017267898887386906
0.0023065326633165835,0.0018020100502512564,0.0017118588428326996
0.0023517587939698497,0.0018020100502512564,0.0016971837921638477
0.002396984924623116,0.0018020100502512564,0.0016827582090704004
0.0024422110552763826,0.0018020100502512564,0.001668575785953282
0.0024874371859296487,0.0018020100502512564,0.0016546304260800487
0.002532663316582915,0.0018020100502512564,0.0016409162348461827
0.0025778894472361816,0.0018020100502512564,0.0016274275114673954
0.0026231155778894477,0.0018020100502512564,0.001614158741078334
0.002668341708542714,0.0018020100502512564,0.001601104587214689
0.0027135678391959806,0.0018020100502512564,0.0015882598846571705
0.0027587939698492468,0.0018020100502512564,0.0015756196326171948
0.002804020100502513,0.0018020100502512564,0.001563178988245395
0.0028492462311557796,0.0018020100502512564,0.0015509332604452496
0.0028944723618090458,0.0018020100502512564,0.0015388779039752325
0.002939698492462312,0.0018020100502512564,0.0015270085138239028
0.0029849246231155786,0.0018020100502512564,0.0015153208198433134
0.0030301507537688448,0.0018020100502512564,0.001503810681627002
0.003075376884422111,0.0018020100502512564,0.0014924740836196565
0.0031206030150753776,0.0018020100502512564,0.0014813071304463246
0.0031658291457286438,0.0018020100502512564,0.0014703060424497525
0.00321105527638191,0.0018020100502512564,0.0014594671514251102
0.0032562814070351766,0.0018020100502512564,0.001448786896541994
0.0033015075376884428,0.0018020100502512564,0.0014382618204441871
0.003346733668341709,0.0018020100502512564,0.0014278885655181952
0.0033919597989949756,0.0018020100502512564,0.001417663870322102
