C_Pt [M],C_Rh [M],q_Pt [mol Pt/mol ddFc]
0.004884422110552765,0.0018000000000000002,0.17720446597376777
0.004929648241206031,0.0018000000000000002,0.17781498832389048
0.0049748743718592975,0.0018000000000000002,0.17841851698591502
0.005020100502512564,0.0018000000000000002,0.17901517144716436
0.00506532663316583,0.0018000000000000002,0.17960506848845031
0.0051105527638190965,0.0018000000000000002,0.1801883222602734
0.005155778894472363,0.0018000000000000002,0.18076504435646304
0.005201005025125629,0.0018000000000000002,0.18133534388535735
0.0052462311557788955,0.0018000000000000002,0.18189932753861807
0.005291457286432162,0.0018000000000000002,0.1824570996577718
0.005336683417085428,0.0018000000000000002,0.18300876229856472
0.0053819095477386945,0.0018000000000000002,0.1835544152932141
0.005427135678391961,0.0018000000000000002,0.18409415631063633
0.005472361809045227,0.0018000000000000002,0.18462808091472793
0.0055175879396984935,0.0018000000000000002,0.18515628262077244
0.00556281407035176,0.0018000000000000002,0.18567885295004316
0.005608040201005026,0.0018000000000000002,0.18619588148266883
0.0056532663316582925,0.0018000000000000002,0.18670745590882615
0.005698492462311559,0.0018000000000000002,0.18721366207832085
0.005743718592964825,0.0018000000000000002,0.18771458404861588
0.0057889447236180915,0.0018000000000000002,0.18821030413136347
0.005834170854271358,0.0018000000000000002,0.188700902937495
0.005879396984924624,0.0018000000000000002,0.1891864594209206
0.0059246231155778905,0.0018000000000000002,0.18966705092088826
0.005969849246231157,0.0018000000000000002,0.19014275320304977
0.006015075376884423,0.0018000000000000002,0.19061364049928028
0.0060603015075376895,0.0018000000000000002,0.1910797855462945
0.006105527638190956,0.0018000000000000002,0.1915412596231018
0.006150753768844222,0.0018000000000000002,0.19199813258734147
0.0061959798994974885,0.0018000000000000002,0.1924504729105362
0.006241206030150755,0.0018000000000000002,0.19289834771230144
0.006286432160804021,0.0018000000000000002,0.19334182279354695
0.0063316582914572875,0.0018000000000000002,0.19378096266870418
0.006376884422110554,0.0018000000000000002,0.19421583059701378
0.00642211055276382,0.0018000000000000002,0.1946464886129035
0.0064673366834170866,0.0018000000000000002,0.19507299755548912
0.006512562814070353,0.0018000000000000002,0.19549541709722598
0.006557788944723619,0.0018000000000000002,0.19591380577174075
0.0066030150753768856,0.0018000000000000002,0.1963282210008701
0.006648241206030152,0.0018000000000000002,0.1967387191209328
0.006693467336683418,0.0018000000000000002,0.19714535540825992
0.006738693467336685,0.0018000000000000002,0.19754818410400854
0.006783919597989951,0.0018000000000000002,0.197947258438281
0.006829145728643217,0.0018000000000000002,0.19834263065357327
0.006874371859296484,0.0018000000000000002,0.19873435202757384
0.00691959798994975,0.0018000000000000002,0.19912247289533355
0.006964824120603016,0.0018000000000000002,0.19950704267082725
0.007010050251256283,0.0018000000000000002,0.1998881098679261
0.007055276381909549,0.0018000000000000002,0.20026572212079977
0.007100502512562815,0.0018000000000000002,0.20063992620376578
0.007145728643216082,0.0018000000000000002,0.20101076805060406
0.007190954773869348,0.0018000000000000002,0.20137829277335306
0.007236180904522615,0.0018000000000000002,0.20174254468060407
0.007281407035175881,0.0018000000000000002,0.20210356729530835
0.007326633165829147,0.0018000000000000002,0.20246140337211346
0.007371859296482414,0.0018000000000000002,0.202816094914242
0.00741708542713568,0.0018000000000000002,0.20316768318992748
0.007462311557788946,0.0018000000000000002,0.2035162087484209
0.007507537688442213,0.0018000000000000002,0.20386171143558057
0.007552763819095479,0.0018000000000000002,0.204204230409058
0.007597989949748745,0.0018000000000000002,0.20454380415309237
0.007643216080402012,0.0018000000000000002,0.2048804704929246
0.007688442211055278,0.0018000000000000002,0.20521426660884307
0.007733668341708544,0.0018000000000000002,0.20554522904987144
0.007778894472361811,0.0018000000000000002,0.20587339374710953
0.007824120603015077,0.0018000000000000002,0.20619879602673702
0.007869346733668342,0.0018000000000000002,0.2065214706226905
0.007914572864321609,0.0018000000000000002,0.20684145168902263
0.007959798994974876,0.0018000000000000002,0.2071587728119535
0.008005025125628142,0.0018000000000000002,0.20747346702162248
0.008050251256281409,0.0018000000000000002,0.2077855668035492
0.008095477386934676,0.0018000000000000002,0.20809510410981294
0.00814070351758794,0.0018000000000000002,0.20840211036995662
0.008185929648241207,0.0018000000000000002,0.20870661650162595
0.008231155778894474,0.0018000000000000002,0.20900865292094808
0.00827638190954774,0.0018000000000000002,0.20930824955265986
0.008321608040201007,0.0018000000000000002,0.20960543583999142
0.008366834170854274,0.0018000000000000002,0.20990024075431152
0.008412060301507538,0.0018000000000000002,0.21019269280454314
0.008457286432160805,0.0018000000000000002,0.21048282004635344
0.008502512562814072,0.0018000000000000002,0.21077065009112578
0.008547738693467338,0.0018000000000000002,0.2110562101147199
0.008592964824120605,0.0018000000000000002,0.2113395268660248
0.008638190954773872,0.0018000000000000002,0.2116206266753117
0.008683417085427136,0.0018000000000000002,0.21189953546239124
0.008728643216080403,0.0018000000000000002,0.2121762787445803
0.00877386934673367,0.0018000000000000002,0.21245088164448508
0.008819095477386936,0.0018000000000000002,0.21272336889760302
0.008864321608040203,0.0018000000000000002,0.21299376485975063
0.00890954773869347,0.0018000000000000002,0.21326209351432054
0.008954773869346736,0.0018000000000000002,0.21352837847937256
0.009000000000000001,0.0018000000000000002,0.21379264301456397
0.0,0.0018010050251256284,0.0
4.522613065326634e-05,0.0018010050251256284,0.004315441359690202
9.045226130653268e-05,0.0018010050251256284,0.008501332051581484
0.000135678391959799,0.0018010050251256284,0.012563419522672889
0.00018090452261306536,0.0018010050251256284,0.01650711619772168
0.00022613065326633171,0.0018010050251256284,0.02033752353943962
0.000271356783919598,0.0018010050251256284,0.024059454064540985
0.00031658291457286437,0.0018010050251256284,0.027677451515428747
0.0003618090452261307,0.0018010050251256284,0.031195809365296832
0.0004070351758793971,0.0018010050251256284,0.03461858781510846
0.00045226130653266343,0.0018010050251256284,0.03794962942392239
0.0004974874371859297,0.0018010050251256284,0.04119257349907267
0.000542713567839196,0.0018010050251256284,0.04435086935949916
0.0005879396984924624,0.0018010050251256284,0.04742778857384917
0.0006331658291457287,0.0018010050251256284,0.05042643626463041
0.0006783919597989951,0.0018010050251256284,0.053349761560524234
0.0007236180904522614,0.0018010050251256284,0.05620056727081999
0.0007688442211055277,0.0018010050251256284,0.05898151884868312
0.0008140703517587941,0.0018010050251256284,0.06169515270350899
0.0008592964824120604,0.0018010050251256284,0.06434388391685107
0.0009045226130653269,0.0018010050251256284,0.06693001341126034
0.0009497487437185932,0.0018010050251256284,0.06945573461676312
0.0009949748743718595,0.0018010050251256284,0.07192313967557384
0.0010402010050251259,0.0018010050251256284,0.07433422522193267
0.001085427135678392,0.0018010050251256284,0.0766908977706275
0.0011306532663316585,0.0018010050251256284,0.07899497874476517
0.0011758793969849249,0.0018010050251256284,0.08124820917065682
0.0012211055276381913,0.0018010050251256284,0.08345225406525116
0.0012663316582914575,0.0018010050251256284,0.08560870653935099
0.0013115577889447239,0.0018010050251256284,0.08771909163786437
0.0013567839195979903,0.0018010050251256284,0.08978486993654343
0.0014020100502512565,0.0018010050251256284,0.09180744091303777
0.0014472361809045229,0.0018010050251256284,0.09378814610861276
0.0014924623115577893,0.0018010050251256284,0.09572827209554284
0.0015376884422110555,0.0018010050251256284,0.0976290532639731
0.0015829145728643219,0.0018010050251256284,0.09949167444093408
0.0016281407035175883,0.0018010050251256284,0.10131727335318653
0.0016733668341708545,0.0018010050251256284,0.10310694294465368
0.001718592964824121,0.0018010050251256284,0.10486173355835968
0.0017638190954773873,0.0018010050251256284,0.10658265499202747
0.0018090452261306537,0.0018010050251256284,0.10827067843578923
0.00185427135678392,0.0018010050251256284,0.10992673829982195
0.0018994974874371863,0.0018010050251256284,0.11155173393913552
0.0019447236180904527,0.0018010050251256284,0.11314653128220198
0.001989949748743719,0.0018010050251256284,0.11471196436962365
0.002035175879396985,0.0018010050251256284,0.11624883680858397
0.0020804020100502517,0.0018010050251256284,0.11775792314841053
0.002125628140703518,0.0018010050251256284,0.11923997018219751
0.002170854271356784,0.0018010050251256284,0.12069569817908343
0.0022160804020100507,0.0018010050251256284,0.12212580205145579
0.002261306532663317,0.0018010050251256284,0.12353095246105755
0.0023065326633165835,0.0018010050251256284,0.12491179686769369
0.0023517587939698497,0.0018010050251256284,0.12626896052398354
0.002396984924623116,0.0018010050251256284,0.12760304741937004
0.0024422110552763826,0.0018010050251256284,0.12891464117637963
0.0024874371859296487,0.0018010050251256284,0.13020430590192777
0.002532663316582915,0.0018010050251256284,0.13147258699627873
0.0025778894472361816,0.0018010050251256284,0.13272001192209595
0.0026231155778894477,0.0018010050251256284,0.13394709093586293
0.002668341708542714,0.0018010050251256284,0.13515431778380388
0.0027135678391959806,0.0018010050251256284,0.13634217036429902
0.0027587939698492468,0.0018010050251256284,0.13751111135866106
0.002804020100502513,0.0018010050251256284,0.13866158883202262
0.0028492462311557796,0.0018010050251256284,0.139794036805973
0.0028944723618090458,0.0018010050251256284,0.14090887580448286
0.002939698492462312,0.0018010050251256284,0.14200651337455839
0.0029849246231155786,0.0018010050251256284,0.14308734458298
0.0030301507537688448,0.0018010050251256284,0.14415175249039686
0.003075376884422111,0.0018010050251256284,0.1452001086039728
0.0031206030150753776,0.0018010050251256284,0.14623277330970721
0.0031658291457286438,0.0018010050251256284,0.14725009628548724
0.00321105527638191,0.0018010050251256284,0.14825241689586705
0.0032562814070351766,0.0018010050251256284,0.14924006456950864
0.0033015075376884428,0.0018010050251256284,0.15021335916016787
0.003346733668341709,0.0018010050251256284,0.15117261129205553
0.0033919597989949756,0.0018010050251256284,0.152118122690357
0.003437185929648242,0.0018010050251256284,0.1530501864976495
0.003482412060301508,0.0018010050251256284,0.1539690875769141
0.0035276381909547746,0.0018010050251256284,0.15487510280179975
0.003572864321608041,0.0018010050251256284,0.1557685013347616
0.0036180904522613074,0.0018010050251256284,0.1566495448936597
0.0036633165829145736,0.0018010050251256284,0.15751848800737334
0.00370854271356784,0.0018010050251256284,0.158375578260955
0.0037537688442211064,0.0018010050251256284,0.1592210565308205
0.0037989949748743726,0.0018010050251256284,0.1600551572104439
0.003844221105527639,0.0018010050251256284,0.160878108427002
0.0038894472361809054,0.0018010050251256284,0.161690132249389
0.003934673366834171,0.0018010050251256284,0.16249144488799908
0.003979899497487438,0.0018010050251256284,0.16328225688665537
0.0040251256281407044,0.0018010050251256284,0.1640627733070427
0.00407035175879397,0.0018010050251256284,0.16483319390598325
0.004115577889447237,0.0018010050251256284,0.1655937133058778
0.0041608040201005034,0.0018010050251256284,0.16634452115861703
0.004206030150753769,0.0018010050251256284,0.16708580230325387
0.004251256281407036,0.0018010050251256284,0.16781773691771168
0.0042964824120603025,0.0018010050251256284,0.16854050066478946
0.004341708542713568,0.0018010050251256284,0.16925426483271358
0.004386934673366835,0.0018010050251256284,0.16995919647047153
0.0044321608040201015,0.0018010050251256284,0.1706554585181523
0.004477386934673368,0.0018010050251256284,0.1713432099325076
0.004522613065326634,0.0018010050251256284,0.17202260580793596
0.0045678391959799005,0.0018010050251256284,0.17269379749308503
0.004613065326633167,0.0018010050251256284,0.1733569327032539
0.004658291457286433,0.0018010050251256284,0.1740121556287728
0.0047035175879396995,0.0018010050251256284,0.1746596070395263
0.004748743718592966,0.0018010050251256284,0.1752994243857785
0.004793969849246232,0.0018010050251256284,0.17593174189545366
0.0048391959798994985,0.0018010050251256284,0.17655669066801516
0.004884422110552765,0.0018010050251256284,0.1771743987650816
0.004929648241206031,0.0018010050251256284,0.17778499129791145
0.0049748743718592975,0.0018010050251256284,0.17838859051188177
0.005020100502512564,0.0018010050251256284,0.17898531586808045
0.00506532663316583,0.0018010050251256284,0.17957528412212712
0.0051105527638190965,0.0018010050251256284,0.18015860940033127
0.005155778894472363,0.0018010050251256284,0.18073540327329218
0.005201005025125629,0.0018010050251256284,0.1813057748270405
0.0052462311557788955,0.0018010050251256284,0.18186983073181628
0.005291457286432162,0.0018010050251256284,0.18242767530857537
0.005336683417085428,0.0018010050251256284,0.18297941059331027
0.0053819095477386945,0.0018010050251256284,0.18352513639926957
0.005427135678391961,0.0018010050251256284,0.18406495037715523
0.005472361809045227,0.0018010050251256284,0.18459894807337388
0.0055175879396984935,0.0018010050251256284,0.18512722298641562
0.00556281407035176,0.0018010050251256284,0.1856498666214297
0.005608040201005026,0.0018010050251256284,0.18616696854306405
0.0056532663316582925,0.0018010050251256284,0.18667861642663314
0.005698492462311559,0.0018010050251256284,0.18718489610767505
0.005743718592964825,0.0018010050251256284,0.18768589162995689
0.0057889447236180915,0.0018010050251256284,0.18818168529198495
0.005834170854271358,0.0018010050251256284,0.18867235769207352
0.005879396984924624,0.0018010050251256284,0.18915798777202428
0.0059246231155778905,0.0018010050251256284,0.1896386528594662
0.005969849246231157,0.0018010050251256284,0.19011442870890274
0.006015075376884423,0.0018010050251256284,0.19058538954151383
0.0060603015075376895,0.0018010050251256284,0.1910516080837546
0.006105527638190956,0.0018010050251256284,0.1915131556047945
0.006150753768844222,0.0018010050251256284,0.19197010195283656
0.0061959798994974885,0.0018010050251256284,0.1924225155903557
0.006241206030150755,0.0018010050251256284,0.19287046362829374
0.006286432160804021,0.0018010050251256284,0.19331401185924688
0.0063316582914572875,0.0018010050251256284,0.1937532247896796
0.006376884422110554,0.0018010050251256284,0.19418816567119934
0.00642211055276382,0.0018010050251256284,0.19461889653092224
0.0064673366834170866,0.0018010050251256284,0.19504547820096163
0.006512562814070353,0.0018010050251256284,0.19546797034706867
0.006557788944723619,0.0018010050251256284,0.1958864314964529
0.0066030150753768856,0.0018010050251256284,0.19630091906481031
0.006648241206030152,0.0018010050251256284,0.1967114893825853
0.006693467336683418,0.0018010050251256284,0.19711819772049108
0.006738693467336685,0.0018010050251256284,0.197521098314314
0.006783919597989951,0.0018010050251256284,0.19792024438902373
0.006829145728643217,0.0018010050251256284,0.198315688182213
0.006874371859296484,0.0018010050251256284,0.19870748096688803
0.00691959798994975,0.0018010050251256284,0.1990956730736303
0.006964824120603016,0.0018010050251256284,0.19948031391215046
0.007010050251256283,0.0018010050251256284,0.19986145199225328
0.007055276381909549,0.0018010050251256284,0.2002391349442324
0.007100502512562815,0.0018010050251256284,0.20061340953871304
0.007145728643216082,0.0018010050251256284,0.20098432170595962
0.007190954773869348,0.0018010050251256284,0.20135191655466575
0.007236180904522615,0.0018010050251256284,0.20171623839024208
0.007281407035175881,0.0018010050251256284,0.20207733073261766
0.007326633165829147,0.0018010050251256284,0.20243523633357058
0.007371859296482414,0.0018010050251256284,0.2027899971936009
0.00741708542713568,0.0018010050251256284,0.20314165457836153
0.007462311557788946,0.0018010050251256284,0.20349024903465948
0.007507537688442213,0.0018010050251256284,0.20383582040604073
0.007552763819095479,0.0018010050251256284,0.20417840784797153
0.007597989949748745,0.0018010050251256284,0.2045180498426281
0.007643216080402012,0.0018010050251256284,0.2048547842133064
0.007688442211055278,0.0018010050251256284,0.20518864813846346
0.007733668341708544,0.0018010050251256284,0.20551967816540123
0.007778894472361811,0.0018010050251256284,0.2058479102236033
0.007824120603015077,0.0018010050251256284,0.206173379637735
0.007869346733668342,0.0018010050251256284,0.20649612114031649
0.007914572864321609,0.0018010050251256284,0.20681616888407875
0.007959798994974876,0.0018010050251256284,0.20713355645401116
0.008005025125628142,0.0018010050251256284,0.20744831687911008
0.008050251256281409,0.0018010050251256284,0.20776048264383692
0.008095477386934676,0.0018010050251256284,0.20807008569929408
0.00814070351758794,0.0018010050251256284,0.20837715747412625
0.008185929648241207,0.0018010050251256284,0.20868172888515638
0.008231155778894474,0.0018010050251256284,0.20898383034776208
0.00827638190954774,0.0018010050251256284,0.20928349178600064
0.008321608040201007,0.0018010050251256284,0.20958074264249035
0.008366834170854274,0.0018010050251256284,0.20987561188805343
0.008412060301507538,0.0018010050251256284,0.21016812803112894
0.008457286432160805,0.0018010050251256284,0.21045831912696056
0.008502512562814072,0.0018010050251256284,0.2107462127865665
0.008547738693467338,0.0018010050251256284,0.21103183618549728
0.008592964824120605,0.0018010050251256284,0.21131521607238682
0.008638190954773872,0.0018010050251256284,0.21159637877730306
0.008683417085427136,0.0018010050251256284,0.2118753502199034
0.008728643216080403,0.0018010050251256284,0.21215215591739972
0.00877386934673367,0.0018010050251256284,0.21242682099233948
0.008819095477386936,0.0018010050251256284,0.21269937018020593
0.008864321608040203,0.0018010050251256284,0.21296982783684434
0.00890954773869347,0.0018010050251256284,0.21323821794571735
0.008954773869346736,0.0018010050251256284,0.2135045641249943
0.009000000000000001,0.0018010050251256284,0.21376888963448035
0.0,0.0018020100502512564,0.0
4.522613065326634e-05,0.0018020100502512564,0.004313516062061695
9.045226130653268e-05,0.0018020100502512564,0.008497596159619416
0.000135678391959799,0.0018020100502512564,0.012557980164755437
0.00018090452261306536,0.0018020100502512564,0.01650007351160417
0.00022613065326633171,0.0018020100502512564,0.020328971204486235
0.000271356783919598,0.0018020100502512564,0.02404947978716304
0.00031658291457286437,0.0018020100502512564,0.027666137472401955
0.0003618090452261307,0.0018020100502512564,0.03118323260910804
0.0004070351758793971,0.0018020100502512564,0.03460482064502494
0.00045226130653266343,0.0018020100502512564,0.037934739726074876
0.0004974874371859297,0.0018020100502512564,0.04117662505848987
0.000542713567839196,0.0018020100502512564,0.0443339221467199
0.0005879396984924624,0.0018020100502512564,0.047409899008463145
0.0006331658291457287,0.0018020100502512564,0.050407657457855616
0.0006783919597989951,0.0018020100502512564,0.05333014353871307
0.0007236180904522614,0.0018020100502512564,0.056180157181595816
0.0007688442211055277,0.0018020100502512564,0.05896036115123825
0.0008140703517587941,0.0018020100502512564,0.06167328934444507
0.0008592964824120604,0.0018020100502512564,0.0643213544928072
0.0009045226130653269,0.0018020100502512564,0.06690685531945519
0.0009497487437185932,0.0018020100502512564,0.06943198319446897
0.0009949748743718595,0.0018020100502512564,0.07189882832944548
0.0010402010050251259,0.0018020100502512564,0.07430938554802728
0.001085427135678392,0.0018020100502512564,0.07666555966587507
0.0011306532663316585,0.0018020100502512564,0.07896917051057929
0.0011758793969849249,0.0018020100502512564,0.08122195760931379
0.0012211055276381913,0.0018020100502512564,0.08342558456960894
0.0012663316582914575,0.0018020100502512564,0.08558164317642947
0.0013115577889447239,0.0018020100502512564,0.08769165722676192
0.0013567839195979903,0.0018020100502512564,0.08975708612112468
0.0014020100502512565,0.0018020100502512564,0.09177932822978949
0.0014472361809045229,0.0018020100502512564,0.09375972405003112
0.0014924623115577893,0.0018020100502512564,0.09569955916938513
0.0015376884422110555,0.0018020100502512564,0.09760006704867884
0.0015829145728643219,0.0018020100502512564,0.09946243163749566
0.0016281407035175883,0.0018020100502512564,0.1012877898337264
0.0016733668341708545,0.0018020100502512564,0.10307723379794421
0.001718592964824121,0.0018020100502512564,0.10483181313250352
0.0017638190954773873,0.0018020100502512564,0.10655253693449802
0.0018090452261306537,0.0018020100502512564,0.1082403757310157
0.00185427135678392,0.0018020100502512564,0.10989626330448907
0.0018994974874371863,0.0018020100502512564,0.11152109841535462
0.0019447236180904527,0.0018020100502512564,0.11311574642869843
0.001989949748743719,0.0018020100502512564,0.11468104085107404
0.002035175879396985,0.0018020100502512564,0.11621778478322724
0.0020804020100502517,0.0018020100502512564,0.11772675229404717
0.002125628140703518,0.0018020100502512564,0.11920868972068313
0.002170854271356784,0.0018020100502512564,0.12066431689941469
0.0022160804020100507,0.0018020100502512564,0.1220943283315399
0.002261306532663317,0.0018020100502512564,0.12349939428824983
0.0023065326633165835,0.0018020100502512564,0.12488016185818164
0.0023517587939698497,0.0018020100502512564,0.12623725594109028
0.002396984924623116,0.0018020100502512564,0.12757128019084468
0.0024422110552763826,0.0018020100502512564,0.12888281791073813
0.0024874371859296487,0.0018020100502512564,0.13017243290390235
0.002532663316582915,0.0018020100502512564,0.13144067028143044
0.0025778894472361816,0.0018020100502512564,0.13268805723064186
0.0026231155778894477,0.0018020100502512564,0.13391510374576482
0.002668341708542714,0.0018020100502512564,0.13512230332316275
0.0027135678391959806,0.0018020100502512564,0.1363101336230968
0.0027587939698492468,0.0018020100502512564,0.13747905709988814
0.002804020100502513,0.0018020100502512564,0.13862952160222708
0.0028492462311557796,0.0018020100502512564,0.13976196094526527
0.0028944723618090458,0.0018020100502512564,0.14087679545602708
0.002939698492462312,0.0018020100502512564,0.14197443249358033
0.0029849246231155786,0.0018020100502512564,0.14305526694531887
0.0030301507537688448,0.0018020100502512564,0.14411968170062672
0.003075376884422111,0.0018020100502512564,0.14516804810311804
0.0031206030150753776,0.0018020100502512564,0.14620072638257445
0.0031658291457286438,0.0018020100502512564,0.14721806606763546
0.00321105527638191,0.0018020100502512564,0.1482204063802352
0.0032562814070351766,0.0018020100502512564,0.1492080766127201
0.0033015075376884428,0.0018020100502512564,0.15018139648852893
0.003346733668341709,0.0018020100502512564,0.15114067650726482
0.0033919597989949756,0.0018020100502512564,0.15208621827494087
0.003437185929648242,0.0018020100502512564,0.15301831482013858
0.003482412060301508,0.0018020100502512564,0.15393725089677426
0.0035276381909547746,0.0018020100502512564,0.15484330327413084
0.003572864321608041,0.0018020100502512564,0.15573674101477578
0.0036180904522613074,0.0018020100502512564,0.15661782574095093
0.0036633165829145736,0.0018020100502512564,0.15748681188998906
0.00370854271356784,0.0018020100502512564,0.15834394695928009
0.0037537688442211064,0.0018020100502512564,0.15918947174128276
0.0037989949748743726,0.0018020100502512564,0.16002362054905062
0.003844221105527639,0.0018020100502512564,0.16084662143271608
0.0038894472361809054,0.0018020100502512564,0.1616586963873523
0.003934673366834171,0.0018020100502512564,0.16246006155261117
0.003979899497487438,0.0018020100502512564,0.16325092740451433
0.0040251256281407044,0.0018020100502512564,0.1640314989397554
